"LONG BEACH DAUGHERTY AIRPORT, CA US (USW00023129)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
11/5/1969,63,66,60,0,0,0
11/6/1969,59,62,55,1.33,0,0
11/7/1969,58,66,50,0,0,0
11/8/1969,60,67,53,0,0,0
11/9/1969,60,65,54,0.02,0,0
11/10/1969,68,77,59,0.06,0,0
11/11/1969,72,84,59,0,0,0
11/12/1969,72,83,61,0,0,0
11/13/1969,73,84,62,0,0,0
11/14/1969,69,75,62,0,0,0
11/15/1969,65,68,62,0,0,0
11/16/1969,63,70,56,0,0,0
11/17/1969,63,76,50,0,0,0
11/18/1969,60,74,46,0,0,0
11/19/1969,66,83,48,0,0,0
11/20/1969,64,81,47,0,0,0
11/21/1969,59,70,47,0,0,0
11/22/1969,58,70,45,0,0,0
11/23/1969,62,80,44,0,0,0
11/24/1969,66,84,47,0,0,0
11/25/1969,66,83,48,0,0,0
11/26/1969,67,84,49,0,0,0
11/27/1969,68,86,50,0,0,0
11/28/1969,64,83,44,0,0,0
11/29/1969,61,81,40,0,0,0
11/30/1969,66,73,58,0,0,0
12/1/1969,69,79,58,0,0,0
12/2/1969,69,84,53,0,0,0
12/3/1969,67,81,53,0,0,0
12/4/1969,62,71,52,0,0,0
12/5/1969,62,71,53,0,0,0
12/6/1969,59,71,47,0,0,0
12/7/1969,58,68,47,0,0,0
12/8/1969,58,67,48,0.05,0,0
12/9/1969,56,66,46,0,0,0
12/10/1969,56,67,45,0,0,0
12/11/1969,59,72,45,0,0,0
12/12/1969,60,77,42,0,0,0
12/13/1969,57,73,41,0,0,0
12/14/1969,57,71,43,0,0,0
12/15/1969,53,64,41,0,0,0
12/16/1969,58,65,50,0,0,0
12/17/1969,58,65,50,0,0,0
12/18/1969,58,65,51,0,0,0
12/19/1969,59,64,53,0,0,0
12/20/1969,64,70,58,0,0,0
12/21/1969,64,70,57,0.01,0,0
12/22/1969,61,68,53,0,0,0
12/23/1969,58,66,49,0,0,0
12/24/1969,58,65,50,0,0,0
12/25/1969,58,67,48,0,0,0
12/26/1969,57,63,50,0,0,0
12/27/1969,55,63,47,0,0,0
12/28/1969,50,62,38,0,0,0
12/29/1969,52,64,39,0,0,0
12/30/1969,50,64,36,0,0,0
12/31/1969,50,64,36,0,0,0
1/1/1970,51,64,38,0,0,0
1/2/1970,52,65,39,0,0,0
1/3/1970,50,66,33,0,0,0
1/4/1970,49,60,37,0,0,0
1/5/1970,51,65,36,0,0,0
1/6/1970,54,70,38,0,0,0
1/7/1970,59,72,46,0,0,0
1/8/1970,53,63,42,0,0,0
1/9/1970,56,65,47,0.35,0,0
1/10/1970,57,63,50,0.22,0,0
1/11/1970,56,59,53,0.29,0,0
1/12/1970,59,64,54,0.07,0,0
1/13/1970,60,64,55,0,0,0
1/14/1970,57,59,55,0.11,0,0
1/15/1970,60,63,56,0.01,0,0
1/16/1970,58,60,56,0.74,0,0
1/17/1970,60,67,52,0,0,0
1/18/1970,57,63,50,0,0,0
1/19/1970,59,63,54,0,0,0
1/20/1970,60,65,54,0,0,0
1/21/1970,57,62,51,0,0,0
1/22/1970,59,62,55,0,0,0
1/23/1970,59,64,54,0,0,0
1/24/1970,57,60,54,0,0,0
1/25/1970,57,65,49,0,0,0
1/26/1970,52,61,43,0,0,0
1/27/1970,54,61,46,0,0,0
1/28/1970,59,72,45,0,0,0
1/29/1970,59,72,46,0,0,0
1/30/1970,54,69,38,0,0,0
1/31/1970,56,70,41,0,0,0
2/1/1970,55,65,44,0,0,0
2/2/1970,60,73,46,0,0,0
2/3/1970,60,77,42,0,0,0
2/4/1970,55,61,48,0,0,0
2/5/1970,56,66,46,0,0,0
2/6/1970,60,76,44,0,0,0
2/7/1970,63,83,43,0,0,0
2/8/1970,65,82,47,0,0,0
2/9/1970,61,68,54,0.13,0,0
2/10/1970,61,65,56,0.91,0,0
2/11/1970,60,65,55,0.08,0,0
2/12/1970,59,64,54,0,0,0
2/13/1970,58,65,51,0,0,0
2/14/1970,58,68,48,0,0,0
2/15/1970,59,74,44,0,0,0
2/16/1970,59,71,46,0,0,0
2/17/1970,57,67,47,0,0,0
2/18/1970,60,72,48,0,0,0
2/19/1970,61,71,50,0,0,0
2/20/1970,59,70,47,0,0,0
2/21/1970,54,65,43,0,0,0
2/22/1970,58,72,44,0,0,0
2/23/1970,61,76,45,0,0,0
2/24/1970,61,72,50,0,0,0
2/25/1970,65,80,49,0,0,0
2/26/1970,64,77,50,0,0,0
2/27/1970,57,65,49,0,0,0
2/28/1970,59,62,56,0.9,0,0
3/1/1970,59,62,55,0.28,0,0
3/2/1970,57,62,52,0.04,0,0
3/3/1970,56,63,49,0,0,0
3/4/1970,52,60,44,0.76,0,0
3/5/1970,55,65,44,0.01,0,0
3/6/1970,59,72,45,0,0,0
3/7/1970,60,73,47,0,0,0
3/8/1970,58,63,52,0,0,0
3/9/1970,58,65,50,0,0,0
3/10/1970,57,64,50,0.01,0,0
3/11/1970,55,65,44,0,0,0
3/12/1970,57,68,46,0,0,0
3/13/1970,65,79,50,0,0,0
3/14/1970,67,83,51,0,0,0
3/15/1970,62,73,50,0,0,0
3/16/1970,65,76,53,0,0,0
3/17/1970,60,65,55,0,0,0
3/18/1970,63,73,53,0,0,0
3/19/1970,59,74,43,0,0,0
3/20/1970,59,75,42,0,0,0
3/21/1970,59,72,46,0,0,0
3/22/1970,64,79,49,0,0,0
3/23/1970,64,79,48,0,0,0
3/24/1970,62,71,52,0,0,0
3/25/1970,63,69,56,0,0,0
3/26/1970,59,62,55,0,0,0
3/27/1970,61,76,46,0,0,0
3/28/1970,60,73,47,0,0,0
3/29/1970,59,66,52,0,0,0
3/30/1970,60,65,54,0,0,0
3/31/1970,60,72,48,0,0,0
4/1/1970,62,77,46,0,0,0
4/2/1970,60,75,45,0,0,0
4/3/1970,61,76,46,0,0,0
4/4/1970,67,85,49,0,0,0
4/5/1970,68,89,47,0,0,0
4/6/1970,62,75,48,0,0,0
4/7/1970,62,69,55,0,0,0
4/8/1970,61,71,50,0,0,0
4/9/1970,64,77,50,0,0,0
4/10/1970,64,75,53,0,0,0
4/11/1970,68,79,56,0,0,0
4/12/1970,62,72,51,0,0,0
4/13/1970,60,67,52,0,0,0
4/14/1970,55,64,45,0,0,0
4/15/1970,56,67,45,0,0,0
4/16/1970,55,61,48,0,0,0
4/17/1970,59,66,51,0,0,0
4/18/1970,58,68,47,0,0,0
4/19/1970,60,67,52,0,0,0
4/20/1970,61,69,52,0,0,0
4/21/1970,55,63,47,0,0,0
4/22/1970,56,67,44,0,0,0
4/23/1970,61,76,45,0,0,0
4/24/1970,60,75,45,0,0,0
4/25/1970,61,74,48,0,0,0
4/26/1970,61,66,55,0,0,0
4/27/1970,57,63,51,0,0,0
4/28/1970,55,65,45,0,0,0
4/29/1970,57,71,42,0,0,0
4/30/1970,59,71,46,0,0,0
5/1/1970,68,87,49,0,0,0
5/2/1970,72,92,52,0,0,0
5/3/1970,76,96,56,0,0,0
5/4/1970,66,79,52,0,0,0
5/5/1970,63,74,52,0,0,0
5/6/1970,60,68,52,0,0,0
5/7/1970,58,66,50,0,0,0
5/8/1970,60,70,49,0,0,0
5/9/1970,62,69,54,0,0,0
5/10/1970,64,71,56,0,0,0
5/11/1970,61,70,51,0,0,0
5/12/1970,63,75,50,0,0,0
5/13/1970,64,77,51,0,0,0
5/14/1970,74,93,54,0,0,0
5/15/1970,76,98,54,0,0,0
5/16/1970,70,82,58,0,0,0
5/17/1970,74,92,55,0,0,0
5/18/1970,67,78,56,0,0,0
5/19/1970,65,73,56,0,0,0
5/20/1970,66,73,58,0,0,0
5/21/1970,65,72,57,0,0,0
5/22/1970,65,72,58,0,0,0
5/23/1970,64,68,59,0,0,0
5/24/1970,65,71,59,0,0,0
5/25/1970,65,68,61,0,0,0
5/26/1970,65,68,61,0,0,0
5/27/1970,64,70,58,0,0,0
5/28/1970,66,71,60,0,0,0
5/29/1970,67,75,58,0,0,0
5/30/1970,67,77,56,0,0,0
5/31/1970,71,80,61,0,0,0
6/1/1970,73,84,61,0,0,0
6/2/1970,75,88,61,0,0,0
6/3/1970,70,78,62,0,0,0
6/4/1970,66,70,61,0,0,0
6/5/1970,67,72,61,0,0,0
6/6/1970,69,75,62,0,0,0
6/7/1970,67,73,61,0,0,0
6/8/1970,68,73,62,0,0,0
6/9/1970,68,76,60,0,0,0
6/10/1970,67,73,61,0,0,0
6/11/1970,68,77,59,0,0,0
6/12/1970,65,69,60,0,0,0
6/13/1970,66,72,59,0,0,0
6/14/1970,64,74,54,0,0,0
6/15/1970,67,75,58,0,0,0
6/16/1970,67,74,60,0,0,0
6/17/1970,69,78,60,0,0,0
6/18/1970,70,82,57,0,0,0
6/19/1970,70,80,60,0,0,0
6/20/1970,71,80,61,0,0,0
6/21/1970,70,77,63,0,0,0
6/22/1970,69,73,64,0,0,0
6/23/1970,72,81,63,0,0,0
6/24/1970,71,80,61,0,0,0
6/25/1970,77,90,63,0,0,0
6/26/1970,76,88,64,0,0,0
6/27/1970,70,80,59,0,0,0
6/28/1970,68,78,58,0,0,0
6/29/1970,69,75,62,0,0,0
6/30/1970,69,79,59,0,0,0
7/1/1970,72,81,63,0,0,0
7/2/1970,80,97,62,0,0,0
7/3/1970,78,91,64,0,0,0
7/4/1970,83,98,67,0,0,0
7/5/1970,74,82,66,0,0,0
7/6/1970,72,77,66,0,0,0
7/7/1970,72,79,64,0,0,0
7/8/1970,75,84,65,0,0,0
7/9/1970,74,85,63,0,0,0
7/10/1970,72,81,63,0,0,0
7/11/1970,71,81,61,0,0,0
7/12/1970,71,81,60,0,0,0
7/13/1970,72,83,60,0,0,0
7/14/1970,73,83,62,0,0,0
7/15/1970,73,84,61,0,0,0
7/16/1970,73,83,62,0,0,0
7/17/1970,71,78,64,0,0,0
7/18/1970,75,83,66,0,0,0
7/19/1970,79,92,66,0,0,0
7/20/1970,76,87,65,0,0,0
7/21/1970,76,86,65,0,0,0
7/22/1970,73,81,65,0,0,0
7/23/1970,72,82,61,0,0,0
7/24/1970,72,80,63,0,0,0
7/25/1970,72,82,61,0,0,0
7/26/1970,71,82,60,0,0,0
7/27/1970,71,83,59,0,0,0
7/28/1970,73,83,63,0,0,0
7/29/1970,77,90,63,0,0,0
7/30/1970,77,90,63,0,0,0
7/31/1970,75,91,59,0,0,0
8/1/1970,77,92,61,0,0,0
8/2/1970,72,81,62,0,0,0
8/3/1970,73,83,62,0,0,0
8/4/1970,69,76,62,0,0,0
8/5/1970,71,81,60,0,0,0
8/6/1970,73,87,58,0,0,0
8/7/1970,80,98,62,0,0,0
8/8/1970,79,89,68,0,0,0
8/9/1970,77,88,65,0,0,0
8/10/1970,76,88,64,0,0,0
8/11/1970,74,83,64,0,0,0
8/12/1970,80,90,69,0,0,0
8/13/1970,80,92,68,0,0,0
8/14/1970,78,89,67,0,0,0
8/15/1970,77,87,66,0,0,0
8/16/1970,79,88,70,0,0,0
8/17/1970,78,88,68,0,0,0
8/18/1970,75,85,65,0,0,0
8/19/1970,75,85,64,0,0,0
8/20/1970,74,82,65,0,0,0
8/21/1970,73,83,63,0,0,0
8/22/1970,72,83,61,0,0,0
8/23/1970,75,86,63,0,0,0
8/24/1970,78,91,64,0,0,0
8/25/1970,76,87,65,0,0,0
8/26/1970,77,89,65,0,0,0
8/27/1970,76,86,66,0,0,0
8/28/1970,75,85,64,0,0,0
8/29/1970,73,84,62,0,0,0
8/30/1970,75,88,62,0,0,0
8/31/1970,73,85,60,0,0,0
9/1/1970,72,85,58,0,0,0
9/2/1970,71,81,60,0,0,0
9/3/1970,71,81,60,0,0,0
9/4/1970,70,79,61,0,0,0
9/5/1970,69,76,62,0,0,0
9/6/1970,76,94,58,0,0,0
9/7/1970,74,85,63,0,0,0
9/8/1970,72,83,61,0,0,0
9/9/1970,73,86,59,0,0,0
9/10/1970,74,86,61,0,0,0
9/11/1970,70,78,62,0,0,0
9/12/1970,70,76,64,0,0,0
9/13/1970,69,75,63,0,0,0
9/14/1970,67,75,59,0,0,0
9/15/1970,68,80,55,0,0,0
9/16/1970,70,83,56,0,0,0
9/17/1970,71,84,58,0,0,0
9/18/1970,71,83,58,0,0,0
9/19/1970,70,82,57,0,0,0
9/20/1970,69,79,58,0,0,0
9/21/1970,67,75,59,0,0,0
9/22/1970,76,96,55,0,0,0
9/23/1970,68,79,56,0,0,0
9/24/1970,72,83,60,0,0,0
9/25/1970,78,99,56,0,0,0
9/26/1970,79,102,56,0,0,0
9/27/1970,82,103,61,0,0,0
9/28/1970,78,92,63,0,0,0
9/29/1970,78,92,63,0,0,0
9/30/1970,79,94,64,0,0,0
10/1/1970,73,87,59,0,0,0
10/2/1970,70,79,60,0,0,0
10/3/1970,75,84,66,0,0,0
10/4/1970,72,81,63,0,0,0
10/5/1970,68,72,64,0,0,0
10/6/1970,67,71,63,0,0,0
10/7/1970,65,71,59,0,0,0
10/8/1970,71,88,54,0,0,0
10/9/1970,68,82,53,0,0,0
10/10/1970,65,74,55,0,0,0
10/11/1970,70,80,60,0,0,0
10/12/1970,68,73,62,0,0,0
10/13/1970,68,74,62,0,0,0
10/14/1970,66,72,59,0,0,0
10/15/1970,66,73,59,0,0,0
10/16/1970,66,74,57,0,0,0
10/17/1970,65,73,57,0,0,0
10/18/1970,65,71,58,0,0,0
10/19/1970,67,72,61,0,0,0
10/20/1970,66,71,60,0,0,0
10/21/1970,65,73,57,0.01,0,0
10/22/1970,60,69,51,0,0,0
10/23/1970,64,68,59,0.04,0,0
10/24/1970,62,70,54,0,0,0
10/25/1970,61,70,51,0,0,0
10/26/1970,60,72,47,0,0,0
10/27/1970,65,80,49,0,0,0
10/28/1970,67,86,47,0,0,0
10/29/1970,69,87,50,0,0,0
10/30/1970,64,77,50,0,0,0
10/31/1970,63,79,46,0,0,0
11/1/1970,65,79,51,0,0,0
11/2/1970,63,70,56,0,0,0
11/3/1970,63,69,57,0,0,0
11/4/1970,63,69,56,0,0,0
11/5/1970,63,72,54,0.01,0,0
11/6/1970,65,72,58,0.06,0,0
11/7/1970,63,73,53,0,0,0
11/8/1970,64,80,48,0,0,0
11/9/1970,66,81,51,0,0,0
11/10/1970,61,70,51,0,0,0
11/11/1970,61,68,53,0,0,0
11/12/1970,63,73,53,0,0,0
11/13/1970,66,83,49,0,0,0
11/14/1970,68,81,54,0,0,0
11/15/1970,67,83,50,0,0,0
11/16/1970,63,77,49,0,0,0
11/17/1970,61,76,45,0,0,0
11/18/1970,58,67,49,0,0,0
11/19/1970,58,67,48,0,0,0
11/20/1970,60,68,52,0,0,0
11/21/1970,59,67,51,0,0,0
11/22/1970,56,67,45,0,0,0
11/23/1970,59,73,44,0,0,0
11/24/1970,55,64,45,0,0,0
11/25/1970,60,62,57,0.19,0,0
11/26/1970,59,68,49,0.07,0,0
11/27/1970,54,62,46,0.02,0,0
11/28/1970,57,61,52,1.93,0,0
11/29/1970,58,61,54,1.08,0,0
11/30/1970,55,61,48,0.14,0,0
12/1/1970,56,65,47,0,0,0
12/2/1970,56,65,46,0.09,0,0
12/3/1970,54,65,43,0,0,0
12/4/1970,55,66,44,0,0,0
12/5/1970,61,78,44,0,0,0
12/6/1970,65,78,51,0,0,0
12/7/1970,60,70,50,0,0,0
12/8/1970,56,61,51,0,0,0
12/9/1970,56,64,48,0.33,0,0
12/10/1970,59,72,45,0,0,0
12/11/1970,60,74,45,0,0,0
12/12/1970,59,74,43,0,0,0
12/13/1970,52,61,43,0.02,0,0
12/14/1970,54,62,45,0.04,0,0
12/15/1970,55,63,46,0,0,0
12/16/1970,53,59,46,0.08,0,0
12/17/1970,54,59,48,0.06,0,0
12/18/1970,50,58,41,1.94,0,0
12/19/1970,51,56,45,0.44,0,0
12/20/1970,50,56,43,0.23,0,0
12/21/1970,53,58,48,0.58,0,0
12/22/1970,51,58,43,0,0,0
12/23/1970,51,62,40,0,0,0
12/24/1970,53,61,45,0,0,0
12/25/1970,55,66,43,0,0,0
12/26/1970,50,59,41,0,0,0
12/27/1970,53,61,44,0,0,0
12/28/1970,51,61,41,0,0,0
12/29/1970,51,62,40,0,0,0
12/30/1970,55,68,41,0,0,0
12/31/1970,59,71,47,0,0,0
1/1/1971,50,58,42,0,0,0
1/2/1971,53,63,43,0.33,0,0
1/3/1971,47,57,36,0,0,0
1/4/1971,44,56,32,0,0,0
1/5/1971,46,59,32,0,0,0
1/6/1971,48,57,38,0,0,0
1/7/1971,44,57,31,0,0,0
1/8/1971,46,57,35,0,0,0
1/9/1971,48,58,38,0,0,0
1/10/1971,49,59,39,0,0,0
1/11/1971,46,53,39,0,0,0
1/12/1971,52,56,47,0.12,0,0
1/13/1971,49,57,40,0.13,0,0
1/14/1971,50,60,39,0,0,0
1/15/1971,56,70,41,0,0,0
1/16/1971,59,77,40,0,0,0
1/17/1971,66,82,49,0,0,0
1/18/1971,70,89,50,0,0,0
1/19/1971,66,80,51,0,0,0
1/20/1971,55,59,50,0,0,0
1/21/1971,55,56,53,0,0,0
1/22/1971,56,61,50,0,0,0
1/23/1971,56,62,49,0,0,0
1/24/1971,53,56,50,0,0,0
1/25/1971,55,65,45,0,0,0
1/26/1971,63,82,44,0,0,0
1/27/1971,66,83,48,0,0,0
1/28/1971,68,84,51,0,0,0
1/29/1971,66,83,49,0,0,0
1/30/1971,61,77,45,0,0,0
1/31/1971,52,60,44,0,0,0
2/1/1971,53,57,49,0,0,0
2/2/1971,54,58,50,0,0,0
2/3/1971,52,62,41,0,0,0
2/4/1971,54,64,44,0,0,0
2/5/1971,54,63,45,0,0,0
2/6/1971,55,62,47,0,0,0
2/7/1971,56,66,45,0,0,0
2/8/1971,58,66,50,0,0,0
2/9/1971,65,85,44,0,0,0
2/10/1971,66,87,44,0,0,0
2/11/1971,63,82,44,0,0,0
2/12/1971,71,91,50,0,0,0
2/13/1971,65,81,49,0,0,0
2/14/1971,56,65,47,0,0,0
2/15/1971,60,64,55,0,0,0
2/16/1971,56,60,51,0.33,0,0
2/17/1971,56,62,49,0.28,0,0
2/18/1971,54,64,44,0,0,0
2/19/1971,51,58,43,0.05,0,0
2/20/1971,53,63,42,0,0,0
2/21/1971,50,64,36,0,0,0
2/22/1971,52,61,43,0,0,0
2/23/1971,56,67,44,0,0,0
2/24/1971,56,70,41,0,0,0
2/25/1971,55,65,44,0,0,0
2/26/1971,54,67,40,0,0,0
2/27/1971,51,64,37,0,0,0
2/28/1971,50,60,40,0,0,0
3/1/1971,52,63,40,0,0,0
3/2/1971,50,64,35,0,0,0
3/3/1971,55,72,37,0,0,0
3/4/1971,54,65,42,0,0,0
3/5/1971,54,65,42,0,0,0
3/6/1971,58,74,41,0,0,0
3/7/1971,60,76,43,0,0,0
3/8/1971,52,62,41,0,0,0
3/9/1971,54,63,45,0,0,0
3/10/1971,54,61,47,0,0,0
3/11/1971,52,62,41,0,0,0
3/12/1971,57,63,50,0,0,0
3/13/1971,58,67,49,0.23,0,0
3/14/1971,54,66,42,0,0,0
3/15/1971,60,75,45,0,0,0
3/16/1971,69,86,51,0,0,0
3/17/1971,61,72,49,0,0,0
3/18/1971,68,82,54,0,0,0
3/19/1971,69,84,53,0,0,0
3/20/1971,62,71,53,0,0,0
3/21/1971,62,70,53,0,0,0
3/22/1971,63,73,52,0,0,0
3/23/1971,61,67,54,0,0,0
3/24/1971,62,67,57,0,0,0
3/25/1971,62,66,57,0,0,0
3/26/1971,68,75,60,0,0,0
3/27/1971,66,71,60,0,0,0
3/28/1971,68,77,58,0,0,0
3/29/1971,72,86,57,0,0,0
3/30/1971,59,64,54,0,0,0
3/31/1971,59,70,48,0,0,0
4/1/1971,65,85,45,0,0,0
4/2/1971,63,82,44,0,0,0
4/3/1971,68,90,46,0,0,0
4/4/1971,71,92,50,0,0,0
4/5/1971,68,86,49,0,0,0
4/6/1971,63,77,49,0,0,0
4/7/1971,59,68,50,0,0,0
4/8/1971,59,68,49,0,0,0
4/9/1971,61,74,48,0,0,0
4/10/1971,62,76,48,0,0,0
4/11/1971,62,75,48,0,0,0
4/12/1971,62,75,48,0,0,0
4/13/1971,59,68,50,0,0,0
4/14/1971,58,62,54,0.57,0,0
4/15/1971,60,69,50,0,0,0
4/16/1971,63,68,58,0,0,0
4/17/1971,58,64,51,0.05,0,0
4/18/1971,56,68,44,0,0,0
4/19/1971,57,66,47,0,0,0
4/20/1971,60,65,54,0,0,0
4/21/1971,56,66,45,0,0,0
4/22/1971,55,68,42,0,0,0
4/23/1971,59,71,46,0,0,0
4/24/1971,59,67,51,0,0,0
4/25/1971,56,64,47,0,0,0
4/26/1971,58,65,50,0,0,0
4/27/1971,58,71,45,0,0,0
4/28/1971,59,66,51,0,0,0
4/29/1971,60,68,52,0,0,0
4/30/1971,62,74,49,0,0,0
5/1/1971,60,67,52,0,0,0
5/2/1971,58,69,47,0,0,0
5/3/1971,61,69,53,0,0,0
5/4/1971,62,70,54,0,0,0
5/5/1971,61,67,55,0,0,0
5/6/1971,59,63,54,0.1,0,0
5/7/1971,62,70,53,0.12,0,0
5/8/1971,63,70,55,0.04,0,0
5/9/1971,62,72,52,0,0,0
5/10/1971,64,72,55,0,0,0
5/11/1971,64,69,58,0,0,0
5/12/1971,65,73,57,0,0,0
5/13/1971,65,74,55,0,0,0
5/14/1971,62,68,55,0,0,0
5/15/1971,65,71,59,0,0,0
5/16/1971,67,75,59,0,0,0
5/17/1971,72,91,52,0,0,0
5/18/1971,72,90,54,0,0,0
5/19/1971,71,87,55,0,0,0
5/20/1971,63,71,54,0,0,0
5/21/1971,62,67,56,0,0,0
5/22/1971,62,68,55,0,0,0
5/23/1971,64,73,54,0,0,0
5/24/1971,67,79,54,0,0,0
5/25/1971,65,71,58,0,0,0
5/26/1971,64,70,58,0,0,0
5/27/1971,61,68,53,0.05,0,0
5/28/1971,59,63,54,0.36,0,0
5/29/1971,62,70,54,0,0,0
5/30/1971,62,66,58,0,0,0
5/31/1971,61,69,53,0,0,0
6/1/1971,61,71,50,0,0,0
6/2/1971,63,70,55,0,0,0
6/3/1971,64,72,55,0,0,0
6/4/1971,64,76,51,0,0,0
6/5/1971,65,72,58,0,0,0
6/6/1971,65,71,58,0,0,0
6/7/1971,66,72,60,0,0,0
6/8/1971,66,70,61,0,0,0
6/9/1971,64,67,60,0,0,0
6/10/1971,65,70,59,0,0,0
6/11/1971,68,76,60,0,0,0
6/12/1971,68,81,55,0,0,0
6/13/1971,72,82,61,0,0,0
6/14/1971,74,90,58,0,0,0
6/15/1971,73,84,61,0,0,0
6/16/1971,70,79,61,0,0,0
6/17/1971,68,76,60,0,0,0
6/18/1971,70,79,61,0,0,0
6/19/1971,72,83,60,0,0,0
6/20/1971,77,93,60,0,0,0
6/21/1971,71,80,61,0,0,0
6/22/1971,76,88,64,0,0,0
6/23/1971,72,81,63,0,0,0
6/24/1971,70,75,65,0,0,0
6/25/1971,67,72,62,0,0,0
6/26/1971,68,73,63,0,0,0
6/27/1971,69,74,63,0,0,0
6/28/1971,68,75,61,0,0,0
6/29/1971,69,78,60,0,0,0
6/30/1971,67,77,57,0,0,0
7/1/1971,67,75,58,0,0,0
7/2/1971,67,73,60,0,0,0
7/3/1971,69,78,60,0,0,0
7/4/1971,69,77,61,0,0,0
7/5/1971,69,76,61,0,0,0
7/6/1971,69,78,60,0,0,0
7/7/1971,70,80,59,0,0,0
7/8/1971,73,86,59,0,0,0
7/9/1971,76,91,60,0,0,0
7/10/1971,78,93,63,0,0,0
7/11/1971,80,98,62,0,0,0
7/12/1971,74,83,64,0,0,0
7/13/1971,79,95,63,0,0,0
7/14/1971,72,78,65,0,0,0
7/15/1971,73,79,67,0,0,0
7/16/1971,73,80,66,0,0,0
7/17/1971,79,89,68,0,0,0
7/18/1971,79,90,67,0,0,0
7/19/1971,77,87,66,0,0,0
7/20/1971,75,83,66,0,0,0
7/21/1971,75,83,67,0,0,0
7/22/1971,75,81,68,0,0,0
7/23/1971,77,86,67,0,0,0
7/24/1971,74,80,68,0,0,0
7/25/1971,75,83,66,0,0,0
7/26/1971,74,83,65,0,0,0
7/27/1971,74,84,64,0,0,0
7/28/1971,71,77,64,0,0,0
7/29/1971,77,86,67,0,0,0
7/30/1971,79,92,66,0,0,0
7/31/1971,82,96,67,0,0,0
8/1/1971,80,92,68,0,0,0
8/2/1971,82,92,71,0,0,0
8/3/1971,83,94,71,0,0,0
8/4/1971,86,100,71,0,0,0
8/5/1971,85,97,73,0,0,0
8/6/1971,84,97,71,0,0,0
8/7/1971,81,93,69,0,0,0
8/8/1971,83,97,69,0,0,0
8/9/1971,81,90,72,0,0,0
8/10/1971,81,89,72,0,0,0
8/11/1971,82,92,72,0,0,0
8/12/1971,80,89,70,0,0,0
8/13/1971,79,88,69,0,0,0
8/14/1971,77,85,69,0,0,0
8/15/1971,78,87,69,0,0,0
8/16/1971,78,87,69,0,0,0
8/17/1971,76,82,70,0,0,0
8/18/1971,79,90,68,0,0,0
8/19/1971,78,85,70,0,0,0
8/20/1971,78,84,71,0,0,0
8/21/1971,78,83,72,0,0,0
8/22/1971,79,85,72,0,0,0
8/23/1971,78,84,71,0,0,0
8/24/1971,77,86,68,0,0,0
8/25/1971,78,87,68,0,0,0
8/26/1971,79,95,63,0,0,0
8/27/1971,80,94,65,0,0,0
8/28/1971,81,94,68,0,0,0
8/29/1971,80,93,67,0,0,0
8/30/1971,74,86,62,0,0,0
8/31/1971,73,84,62,0,0,0
9/1/1971,73,81,65,0,0,0
9/2/1971,74,80,68,0,0,0
9/3/1971,75,80,69,0,0,0
9/4/1971,76,86,65,0,0,0
9/5/1971,76,86,65,0,0,0
9/6/1971,82,97,66,0,0,0
9/7/1971,84,96,71,0,0,0
9/8/1971,85,98,71,0,0,0
9/9/1971,83,95,70,0,0,0
9/10/1971,82,96,68,0,0,0
9/11/1971,84,101,67,0,0,0
9/12/1971,90,108,71,0,0,0
9/13/1971,91,107,74,0,0,0
9/14/1971,78,85,71,0,0,0
9/15/1971,78,82,73,0,0,0
9/16/1971,75,77,73,0,0,0
9/17/1971,77,81,73,0,0,0
9/18/1971,79,88,69,0,0,0
9/19/1971,78,91,65,0,0,0
9/20/1971,73,80,65,0,0,0
9/21/1971,72,78,66,0,0,0
9/22/1971,73,81,65,0,0,0
9/23/1971,75,87,62,0,0,0
9/24/1971,74,87,60,0,0,0
9/25/1971,70,77,63,0,0,0
9/26/1971,68,78,58,0,0,0
9/27/1971,68,76,59,0,0,0
9/28/1971,68,80,55,0,0,0
9/29/1971,64,76,52,0,0,0
9/30/1971,66,76,56,0,0,0
10/1/1971,65,78,51,0,0,0
10/2/1971,69,85,52,0,0,0
10/3/1971,73,92,53,0,0,0
10/4/1971,77,99,55,0,0,0
10/5/1971,84,104,63,0,0,0
10/6/1971,85,105,64,0,0,0
10/7/1971,82,98,66,0,0,0
10/8/1971,75,89,61,0,0,0
10/9/1971,78,92,63,0,0,0
10/10/1971,83,104,61,0,0,0
10/11/1971,81,98,63,0,0,0
10/12/1971,75,86,63,0,0,0
10/13/1971,69,75,62,0,0,0
10/14/1971,69,73,65,0,0,0
10/15/1971,69,75,63,0,0,0
10/16/1971,61,69,53,0.28,0,0
10/17/1971,59,67,50,0.16,0,0
10/18/1971,61,72,49,0,0,0
10/19/1971,66,81,50,0,0,0
10/20/1971,69,85,52,0,0,0
10/21/1971,66,82,50,0,0,0
10/22/1971,71,88,53,0,0,0
10/23/1971,63,73,52,0,0,0
10/24/1971,63,71,55,0.13,0,0
10/25/1971,59,69,48,0,0,0
10/26/1971,63,72,53,0,0,0
10/27/1971,62,67,56,0,0,0
10/28/1971,60,68,52,0,0,0
10/29/1971,54,67,40,0,0,0
